"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_trigger","coordinates","correct","correct_keyboard_response","correct_keyboard_response_1","correct_new_joystick","correct_new_joystick_1","correct_new_joystick_2","correct_new_joystick_3","correct_new_joystick_3_1","correct_new_keyboard_response","correct_new_keyboard_response_1","correct_new_port_reader","correct_new_touch_response","correct_new_touch_response_1","correct_response","count_Finished_practice","count______sketchpad","count__inline_script","count__inline_script_1","count__one","count__one_1","count__one_2","count__one_2_1","count__sequence","count__sketchpad","count__sketchpad_1","count__three","count__three_1","count__three_1_1","count__two","count__two_1","count__two_1_1","count_experiment","count_fix_canvas","count_fix_trigger","count_get_stimuli","count_get_stimuli_1","count_get_stimuli_2","count_getting_started","count_initport","count_instructions","count_instructions_1","count_keyboard_response","count_keyboard_response_1","count_load_dlportioDLL","count_logger","count_logger_1","count_loop","count_new_fixation_dot","count_new_inline_script","count_new_inline_script_1","count_new_inline_script_2","count_new_joystick","count_new_joystick_1","count_new_joystick_2","count_new_joystick_3","count_new_joystick_3_1","count_new_keyboard_response","count_new_keyboard_response_1","count_new_parallel_port_trigger","count_new_parallel_port_trigger_1","count_new_parallel_port_trigger_1_1","count_new_parallel_port_trigger_1_2","count_new_parallel_port_trigger_2","count_new_parallel_port_trigger_init","count_new_port_reader","count_new_sketchpad","count_new_touch_response","count_new_touch_response_1","count_one","count_practice_instructions","count_practice_loop","count_practice_loop_1","count_practice_sequence","count_practice_sequence_1","count_practice_trials","count_practice_trials_1","count_response_canvas","count_response_canvas_1","count_response_processing","count_response_processing_1","count_response_processing_1_1","count_sequence","count_sketchpad","count_sketchpad_1","count_sketchpad_1_1","count_three","count_trial_trigger","count_trigger11","count_two","count_welcome","cursor_x","cursor_y","datetime","description","experiment_file","experiment_path","flanker_type","font_bold","font_family","font_italic","font_size","foreground","height","keyboard_backend","lexicality","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finished_practice","response______sketchpad","response__sketchpad","response__sketchpad_1","response_instructions","response_instructions_1","response_keyboard_response","response_keyboard_response_1","response_new_fixation_dot","response_new_joystick","response_new_joystick_1","response_new_joystick_2","response_new_joystick_3","response_new_joystick_3_1","response_new_keyboard_response","response_new_keyboard_response_1","response_new_port_reader","response_new_sketchpad","response_new_touch_response","response_new_touch_response_1","response_practice_instructions","response_time","response_time_Finished_practice","response_time______sketchpad","response_time__sketchpad","response_time__sketchpad_1","response_time_instructions","response_time_instructions_1","response_time_keyboard_response","response_time_keyboard_response_1","response_time_new_fixation_dot","response_time_new_joystick","response_time_new_joystick_1","response_time_new_joystick_2","response_time_new_joystick_3","response_time_new_joystick_3_1","response_time_new_keyboard_response","response_time_new_keyboard_response_1","response_time_new_port_reader","response_time_new_sketchpad","response_time_new_touch_response","response_time_new_touch_response_1","response_time_practice_instructions","response_time_welcome","response_welcome","sampler_backend","start","subject_nr","subject_parity","synth_backend","target","time_Finished_practice","time______sketchpad","time__inline_script","time__inline_script_1","time__one","time__one_1","time__one_2","time__one_2_1","time__sequence","time__sketchpad","time__sketchpad_1","time__three","time__three_1","time__three_1_1","time__two","time__two_1","time__two_1_1","time_experiment","time_fix_canvas","time_fix_trigger","time_get_stimuli","time_get_stimuli_1","time_get_stimuli_2","time_getting_started","time_initport","time_instructions","time_instructions_1","time_keyboard_response","time_keyboard_response_1","time_load_dlportioDLL","time_logger","time_logger_1","time_loop","time_new_fixation_dot","time_new_inline_script","time_new_inline_script_1","time_new_inline_script_2","time_new_joystick","time_new_joystick_1","time_new_joystick_2","time_new_joystick_3","time_new_joystick_3_1","time_new_keyboard_response","time_new_keyboard_response_1","time_new_parallel_port_trigger","time_new_parallel_port_trigger_1","time_new_parallel_port_trigger_1_1","time_new_parallel_port_trigger_1_2","time_new_parallel_port_trigger_2","time_new_parallel_port_trigger_init","time_new_port_reader","time_new_sketchpad","time_new_touch_response","time_new_touch_response_1","time_one","time_practice_instructions","time_practice_loop","time_practice_loop_1","time_practice_sequence","time_practice_sequence_1","time_practice_trials","time_practice_trials_1","time_response_canvas","time_response_canvas_1","time_response_processing","time_response_processing_1","time_response_processing_1_1","time_sequence","time_sketchpad","time_sketchpad_1","time_sketchpad_1_1","time_three","time_trial_trigger","time_trigger11","time_two","time_welcome","title","total_correct","total_response_time","total_responses","trigger_01","trigger_250","trigger_60","trigger_70","trigger_80","uniform_coordinates","width"
"100","100","693","693","#878787","no","xpyriment","legacy","legacy","0","1589713","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","0","NA","0","NA","0","0","NA","0","0","NA","0","0","NA","0","12","12","0","NA","0","NA","NA","NA","0","NA","NA","0","0","NA","0","NA","12","0","NA","NA","NA","0","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","12","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","473","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","473","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy"," luxe ","1574280","NA","NA","NA","1591527","NA","1539747","NA","1589990","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1592377","1592377","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1594439","NA","1588113","NA","1593030","NA","NA","NA","NA","1593247","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1593722","NA","NA","NA","NA","NA","NA","NA","1592277","NA","NA","NA","New experiment","13","9014","13","1594439","1592377","1593080","1593247","1593726","no","1024"
"100","100","716","716","#878787","no","xpyriment","legacy","legacy","0","1596123","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","1","NA","0","NA","1","1","NA","1","0","NA","1","0","NA","0","13","13","0","NA","0","NA","NA","NA","0","NA","NA","0","1","NA","0","NA","13","0","NA","NA","NA","1","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","13","NA","NA","NA","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","1019","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","1019","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy","sexy lait sexy","1574280","NA","NA","NA","1591527","NA","1539747","NA","1596502","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1596603","1596603","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1599225","NA","1588113","NA","1597269","NA","NA","NA","NA","1597485","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1598505","NA","NA","NA","NA","NA","NA","NA","1596503","NA","NA","NA","New experiment","14","10033","14","1599225","1596603","1597319","1597485","1598511","no","1024"
"100","100","704","704","#878787","no","xpyriment","legacy","legacy","0","1600781","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","2","NA","0","NA","2","2","NA","2","0","NA","2","0","NA","0","14","14","0","NA","0","NA","NA","NA","0","NA","NA","0","2","NA","0","NA","14","0","NA","NA","NA","2","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","14","NA","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","541","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","541","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy"," paye ","1574280","NA","NA","NA","1591527","NA","1539747","NA","1601059","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1601160","1601160","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1603303","NA","1588113","NA","1601827","NA","NA","NA","NA","1602043","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1602585","NA","NA","NA","NA","NA","NA","NA","1601060","NA","NA","NA","New experiment","15","10574","15","1603303","1601160","1601877","1602043","1602589","no","1024"
"100","100","690","690","#878787","no","xpyriment","legacy","legacy","0","1604880","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","3","NA","0","NA","3","3","NA","3","0","NA","3","0","NA","0","15","15","0","NA","0","NA","NA","NA","0","NA","NA","0","3","NA","0","NA","15","0","NA","NA","NA","3","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","15","NA","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","related","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","478","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","478","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy","dire dire dire","1574280","NA","NA","NA","1591527","NA","1539747","NA","1605267","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1605369","1605369","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1607448","NA","1588113","NA","1606025","NA","NA","NA","NA","1606242","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1606722","NA","NA","NA","NA","NA","NA","NA","1605269","NA","NA","NA","New experiment","16","11052","16","1607448","1605369","1606075","1606242","1606735","no","1024"
"100","100","677","677","#878787","no","xpyriment","legacy","legacy","0","1609043","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","4","NA","0","NA","4","4","NA","4","0","NA","4","0","NA","0","16","16","0","NA","0","NA","NA","NA","0","NA","NA","0","4","NA","0","NA","16","0","NA","NA","NA","4","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","16","NA","NA","NA","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","461","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","461","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy"," leur ","1574280","NA","NA","NA","1591527","NA","1539747","NA","1609324","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1609425","1609425","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1611486","NA","1588113","NA","1610090","NA","NA","NA","NA","1610307","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1610769","NA","NA","NA","NA","NA","NA","NA","1609325","NA","NA","NA","New experiment","17","11513","17","1611486","1609425","1610140","1610307","1610773","no","1024"
"100","100","661","661","#878787","no","xpyriment","legacy","legacy","0","1613060","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","5","NA","0","NA","5","5","NA","5","0","NA","5","0","NA","0","17","17","0","NA","0","NA","NA","NA","0","NA","NA","0","5","NA","0","NA","17","0","NA","NA","NA","5","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","17","NA","NA","NA","NA","NA","NA","NA","17","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","related","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","385","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","385","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy","cerf cerf cerf","1574280","NA","NA","NA","1591527","NA","1539747","NA","1613426","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1613527","1613527","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1615512","NA","1588113","NA","1614182","NA","NA","NA","NA","1614399","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1614786","NA","NA","NA","NA","NA","NA","NA","1613427","NA","NA","NA","New experiment","18","11898","18","1615512","1613527","1614232","1614399","1614798","no","1024"
"94.7368421053","94.7368421053","674","674","#878787","no","xpyriment","legacy","legacy","0","1617105","relative","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","6","NA","0","NA","6","6","NA","6","0","NA","6","0","NA","0","18","18","0","NA","0","NA","NA","NA","0","NA","NA","0","6","NA","0","NA","18","0","NA","NA","NA","6","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","18","NA","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","909","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","909","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy","perd fuit perd","1574280","NA","NA","NA","1591527","NA","1539747","NA","1617471","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1617572","1617572","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1620083","NA","1588113","NA","1618233","NA","NA","NA","NA","1618451","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1619361","NA","NA","NA","NA","NA","NA","NA","1617472","NA","NA","NA","New experiment","18","12807","19","1620083","1617572","1618283","1618451","1619370","no","1024"
"95","95","689","689","#878787","no","xpyriment","legacy","legacy","0","1621639","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","7","NA","0","NA","7","7","NA","7","0","NA","7","0","NA","0","19","19","0","NA","0","NA","NA","NA","0","NA","NA","0","7","NA","0","NA","19","0","NA","NA","NA","7","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","19","NA","NA","NA","NA","NA","NA","NA","19","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","related","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","976","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","976","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy","gose gose gose","1574280","NA","NA","NA","1591527","NA","1539747","NA","1622027","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1622128","1622128","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1624708","NA","1588113","NA","1622792","NA","NA","NA","NA","1623008","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1623985","NA","NA","NA","NA","NA","NA","NA","1622028","NA","NA","NA","New experiment","19","13783","20","1624708","1622128","1622842","1623008","1623995","no","1024"
"95.2380952381","95.2380952381","678","678","#878787","no","xpyriment","legacy","legacy","0","1626298","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","8","NA","0","NA","8","8","NA","8","0","NA","8","0","NA","0","20","20","0","NA","0","NA","NA","NA","0","NA","NA","0","8","NA","0","NA","20","0","NA","NA","NA","8","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","20","NA","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","related","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","459","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","459","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy","agir agir agir","1574280","NA","NA","NA","1591527","NA","1539747","NA","1626690","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1626791","1626791","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1628840","NA","1588113","NA","1627443","NA","NA","NA","NA","1627661","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1628121","NA","NA","NA","NA","NA","NA","NA","1626691","NA","NA","NA","New experiment","20","14242","21","1628840","1626791","1627493","1627661","1628126","no","1024"
"95.4545454545","95.4545454545","682","682","#878787","no","xpyriment","legacy","legacy","0","1630414","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","9","NA","0","NA","9","9","NA","9","0","NA","9","0","NA","0","21","21","0","NA","0","NA","NA","NA","0","NA","NA","0","9","NA","0","NA","21","0","NA","NA","NA","9","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","21","NA","NA","NA","NA","NA","NA","NA","21","NA","NA","NA","NA","NA","12/12/16 10:40:48","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","related","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-1.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","772","13829","NA","NA","NA","NA","1515764","NA","NA","NA","NA","NA","772","592","NA","NA","NA","NA","NA","NA","NA","13376","NA","NA","legacy","experiment","1","odd","legacy","erle erle erle","1574280","NA","NA","NA","1591527","NA","1539747","NA","1630807","NA","NA","1590007","1538228","NA","1590767","1538987","NA","9059","1630908","1630908","1524836","NA","1588110","NA","NA","NA","9071","NA","NA","9062","1633278","NA","1588113","NA","1631563","NA","NA","NA","NA","1631779","1572961","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1524846","1540497","NA","1571931","NA","NA","NA","1524836","NA","1632553","NA","NA","NA","NA","NA","NA","NA","1630808","NA","NA","NA","New experiment","21","15014","22","1633278","1630908","1631613","1631779","1632565","no","1024"
