"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_trigger","coordinates","correct","correct_keyboard_response","correct_keyboard_response_1","correct_new_joystick","correct_new_joystick_1","correct_new_joystick_2","correct_new_joystick_3","correct_new_joystick_3_1","correct_new_keyboard_response","correct_new_keyboard_response_1","correct_new_port_reader","correct_new_touch_response","correct_new_touch_response_1","correct_response","count_Finished_practice","count______sketchpad","count__inline_script","count__inline_script_1","count__one","count__one_1","count__one_2","count__one_2_1","count__sequence","count__sketchpad","count__sketchpad_1","count__three","count__three_1","count__three_1_1","count__two","count__two_1","count__two_1_1","count_experiment","count_fix_canvas","count_fix_trigger","count_get_stimuli","count_get_stimuli_1","count_get_stimuli_2","count_getting_started","count_initport","count_instructions","count_instructions_1","count_keyboard_response","count_keyboard_response_1","count_load_dlportioDLL","count_logger","count_logger_1","count_loop","count_new_fixation_dot","count_new_inline_script","count_new_inline_script_1","count_new_inline_script_2","count_new_joystick","count_new_joystick_1","count_new_joystick_2","count_new_joystick_3","count_new_joystick_3_1","count_new_keyboard_response","count_new_keyboard_response_1","count_new_parallel_port_trigger","count_new_parallel_port_trigger_1","count_new_parallel_port_trigger_1_1","count_new_parallel_port_trigger_1_2","count_new_parallel_port_trigger_2","count_new_parallel_port_trigger_init","count_new_port_reader","count_new_sketchpad","count_new_touch_response","count_new_touch_response_1","count_one","count_practice_instructions","count_practice_loop","count_practice_loop_1","count_practice_sequence","count_practice_sequence_1","count_practice_trials","count_practice_trials_1","count_response_canvas","count_response_canvas_1","count_response_processing","count_response_processing_1","count_response_processing_1_1","count_sequence","count_sketchpad","count_sketchpad_1","count_sketchpad_1_1","count_three","count_trial_trigger","count_trigger11","count_two","count_welcome","cursor_x","cursor_y","datetime","description","experiment_file","experiment_path","flanker_type","font_bold","font_family","font_italic","font_size","foreground","height","keyboard_backend","lexicality","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finished_practice","response______sketchpad","response__sketchpad","response__sketchpad_1","response_instructions","response_instructions_1","response_keyboard_response","response_keyboard_response_1","response_new_fixation_dot","response_new_joystick","response_new_joystick_1","response_new_joystick_2","response_new_joystick_3","response_new_joystick_3_1","response_new_keyboard_response","response_new_keyboard_response_1","response_new_port_reader","response_new_sketchpad","response_new_touch_response","response_new_touch_response_1","response_practice_instructions","response_time","response_time_Finished_practice","response_time______sketchpad","response_time__sketchpad","response_time__sketchpad_1","response_time_instructions","response_time_instructions_1","response_time_keyboard_response","response_time_keyboard_response_1","response_time_new_fixation_dot","response_time_new_joystick","response_time_new_joystick_1","response_time_new_joystick_2","response_time_new_joystick_3","response_time_new_joystick_3_1","response_time_new_keyboard_response","response_time_new_keyboard_response_1","response_time_new_port_reader","response_time_new_sketchpad","response_time_new_touch_response","response_time_new_touch_response_1","response_time_practice_instructions","response_time_welcome","response_welcome","sampler_backend","start","subject_nr","subject_parity","synth_backend","target","time_Finished_practice","time______sketchpad","time__inline_script","time__inline_script_1","time__one","time__one_1","time__one_2","time__one_2_1","time__sequence","time__sketchpad","time__sketchpad_1","time__three","time__three_1","time__three_1_1","time__two","time__two_1","time__two_1_1","time_experiment","time_fix_canvas","time_fix_trigger","time_get_stimuli","time_get_stimuli_1","time_get_stimuli_2","time_getting_started","time_initport","time_instructions","time_instructions_1","time_keyboard_response","time_keyboard_response_1","time_load_dlportioDLL","time_logger","time_logger_1","time_loop","time_new_fixation_dot","time_new_inline_script","time_new_inline_script_1","time_new_inline_script_2","time_new_joystick","time_new_joystick_1","time_new_joystick_2","time_new_joystick_3","time_new_joystick_3_1","time_new_keyboard_response","time_new_keyboard_response_1","time_new_parallel_port_trigger","time_new_parallel_port_trigger_1","time_new_parallel_port_trigger_1_1","time_new_parallel_port_trigger_1_2","time_new_parallel_port_trigger_2","time_new_parallel_port_trigger_init","time_new_port_reader","time_new_sketchpad","time_new_touch_response","time_new_touch_response_1","time_one","time_practice_instructions","time_practice_loop","time_practice_loop_1","time_practice_sequence","time_practice_sequence_1","time_practice_trials","time_practice_trials_1","time_response_canvas","time_response_canvas_1","time_response_processing","time_response_processing_1","time_response_processing_1_1","time_sequence","time_sketchpad","time_sketchpad_1","time_sketchpad_1_1","time_three","time_trial_trigger","time_trigger11","time_two","time_welcome","title","total_correct","total_response_time","total_responses","trigger_01","trigger_250","trigger_60","trigger_70","trigger_80","uniform_coordinates","width"
"84.6153846154","84.6153846154","692","692","#878787","no","xpyriment","legacy","legacy","0","304992","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","0","NA","0","NA","0","0","NA","0","0","NA","0","0","NA","0","12","12","0","NA","0","NA","NA","NA","0","NA","NA","0","0","NA","0","NA","12","0","NA","NA","NA","0","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","12","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","394","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","394","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy","subi noce subi","284762","NA","NA","NA","306887","NA","250708","NA","305360","NA","NA","305368","249190","NA","306127","249949","NA","6345","307737","307737","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","309720","NA","303451","NA","308390","NA","NA","NA","NA","308607","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","309002","NA","NA","NA","NA","NA","NA","NA","307637","NA","NA","NA","New experiment","11","9003","13","309720","307737","308440","308607","309006","no","1024"
"85.7142857143","85.7142857143","670","670","#878787","no","xpyriment","legacy","legacy","0","311295","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","1","NA","0","NA","1","1","NA","1","0","NA","1","0","NA","0","13","13","0","NA","0","NA","NA","NA","0","NA","NA","0","1","NA","0","NA","13","0","NA","NA","NA","1","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","13","NA","NA","NA","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","389","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","389","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy","mare loin mare","284762","NA","NA","NA","306887","NA","250708","NA","311662","NA","NA","305368","249190","NA","306127","249949","NA","6345","311763","311763","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","313758","NA","303451","NA","312429","NA","NA","NA","NA","312645","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","313035","NA","NA","NA","NA","NA","NA","NA","311663","NA","NA","NA","New experiment","12","9392","14","313758","311763","312479","312645","313044","no","1024"
"86.6666666667","86.6666666667","646","646","#878787","no","xpyriment","legacy","legacy","0","315303","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","2","NA","0","NA","2","2","NA","2","0","NA","2","0","NA","0","14","14","0","NA","0","NA","NA","NA","0","NA","NA","0","2","NA","0","NA","14","0","NA","NA","NA","2","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","14","NA","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","309","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","309","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy"," cape ","284762","NA","NA","NA","306887","NA","250708","NA","315581","NA","NA","305368","249190","NA","306127","249949","NA","6345","315682","315682","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","317596","NA","303451","NA","316347","NA","NA","NA","NA","316564","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","316874","NA","NA","NA","NA","NA","NA","NA","315582","NA","NA","NA","New experiment","13","9701","15","317596","315682","316397","316564","316883","no","1024"
"87.5","87.5","622","622","#878787","no","xpyriment","legacy","legacy","0","319145","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","3","NA","0","NA","3","3","NA","3","0","NA","3","0","NA","0","15","15","0","NA","0","NA","NA","NA","0","NA","NA","0","3","NA","0","NA","15","0","NA","NA","NA","3","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","15","NA","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","266","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","266","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy","fuit naze fuit","284762","NA","NA","NA","306887","NA","250708","NA","319512","NA","NA","305368","249190","NA","306127","249949","NA","6345","319613","319613","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","321488","NA","303451","NA","320279","NA","NA","NA","NA","320495","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","320762","NA","NA","NA","NA","NA","NA","NA","319513","NA","NA","NA","New experiment","14","9967","16","321488","319613","320329","320495","320775","no","1024"
"88.2352941176","88.2352941176","624","624","#878787","no","xpyriment","legacy","legacy","0","323040","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","4","NA","0","NA","4","4","NA","4","0","NA","4","0","NA","0","16","16","0","NA","0","NA","NA","NA","0","NA","NA","0","4","NA","0","NA","16","0","NA","NA","NA","4","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","16","NA","NA","NA","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","646","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","646","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy","cofi buge cofi","284762","NA","NA","NA","306887","NA","250708","NA","323410","NA","NA","305368","249190","NA","306127","249949","NA","6345","323511","323511","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","325754","NA","303451","NA","324171","NA","NA","NA","NA","324387","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","325035","NA","NA","NA","NA","NA","NA","NA","323411","NA","NA","NA","New experiment","15","10613","17","325754","323511","324221","324387","325040","no","1024"
"88.8888888889","88.8888888889","611","611","#878787","no","xpyriment","legacy","legacy","0","327298","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","5","NA","0","NA","5","5","NA","5","0","NA","5","0","NA","0","17","17","0","NA","0","NA","NA","NA","0","NA","NA","0","5","NA","0","NA","17","0","NA","NA","NA","5","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","17","NA","NA","NA","NA","NA","NA","NA","17","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","394","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","394","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy","thon lier thon","284762","NA","NA","NA","306887","NA","250708","NA","327665","NA","NA","305368","249190","NA","306127","249949","NA","6345","327766","327766","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","329752","NA","303451","NA","328423","NA","NA","NA","NA","328639","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","329035","NA","NA","NA","NA","NA","NA","NA","327666","NA","NA","NA","New experiment","16","11007","18","329752","327766","328473","328639","329038","no","1024"
"89.4736842105","89.4736842105","619","619","#878787","no","xpyriment","legacy","legacy","0","331293","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","6","NA","0","NA","6","6","NA","6","0","NA","6","0","NA","0","18","18","0","NA","0","NA","NA","NA","0","NA","NA","0","6","NA","0","NA","18","0","NA","NA","NA","6","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","18","NA","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","755","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","755","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy"," varc ","284762","NA","NA","NA","306887","NA","250708","NA","331574","NA","NA","305368","249190","NA","306127","249949","NA","6345","331675","331675","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","334030","NA","303451","NA","332341","NA","NA","NA","NA","332558","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","333314","NA","NA","NA","NA","NA","NA","NA","331575","NA","NA","NA","New experiment","17","11762","19","334030","331675","332391","332557","333317","no","1024"
"90","90","621","621","#878787","no","xpyriment","legacy","legacy","0","335576","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","7","NA","0","NA","7","7","NA","7","0","NA","7","0","NA","0","19","19","0","NA","0","NA","NA","NA","0","NA","NA","0","7","NA","0","NA","19","0","NA","NA","NA","7","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","19","NA","NA","NA","NA","NA","NA","NA","19","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","672","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","672","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy","ofci aser ofci","284762","NA","NA","NA","306887","NA","250708","NA","335947","NA","NA","305368","249190","NA","306127","249949","NA","6345","336048","336048","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","338322","NA","303451","NA","336713","NA","NA","NA","NA","336929","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","337602","NA","NA","NA","NA","NA","NA","NA","335948","NA","NA","NA","New experiment","18","12434","20","338322","336048","336763","336929","337609","no","1024"
"90.4761904762","90.4761904762","607","607","#878787","no","xpyriment","legacy","legacy","0","339866","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","8","NA","0","NA","8","8","NA","8","0","NA","8","0","NA","0","20","20","0","NA","0","NA","NA","NA","0","NA","NA","0","8","NA","0","NA","20","0","NA","NA","NA","8","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","20","NA","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","331","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","331","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy","peut noix peut","284762","NA","NA","NA","306887","NA","250708","NA","340237","NA","NA","305368","249190","NA","306127","249949","NA","6345","340339","340339","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","342280","NA","303451","NA","341005","NA","NA","NA","NA","341221","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","341554","NA","NA","NA","NA","NA","NA","NA","340239","NA","NA","NA","New experiment","19","12765","21","342280","340339","341055","341221","341568","no","1024"
"90.9090909091","90.9090909091","598","598","#878787","no","xpyriment","legacy","legacy","0","343825","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","9","NA","0","NA","9","9","NA","9","0","NA","9","0","NA","0","21","21","0","NA","0","NA","NA","NA","0","NA","NA","0","9","NA","0","NA","21","0","NA","NA","NA","9","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","21","NA","NA","NA","NA","NA","NA","NA","21","NA","NA","NA","NA","NA","12/19/16 14:31:10","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-16.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","410","18684","NA","NA","NA","NA","241454","NA","NA","NA","NA","NA","410","703","NA","NA","NA","NA","NA","NA","NA","1353","NA","NA","legacy","experiment","16","even","legacy"," agir ","284762","NA","NA","NA","306887","NA","250708","NA","344106","NA","NA","305368","249190","NA","306127","249949","NA","6345","344207","344207","247816","NA","303447","NA","NA","NA","6361","NA","NA","6348","346225","NA","303451","NA","344869","NA","NA","NA","NA","345086","283323","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","247830","251458","NA","282289","NA","NA","NA","247816","NA","345497","NA","NA","NA","NA","NA","NA","NA","344107","NA","NA","NA","New experiment","20","13175","22","346225","344207","344919","345086","345512","no","1024"
