"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_trigger","coordinates","correct","correct_keyboard_response","correct_keyboard_response_1","correct_new_joystick","correct_new_joystick_1","correct_new_joystick_2","correct_new_joystick_3","correct_new_joystick_3_1","correct_new_keyboard_response","correct_new_keyboard_response_1","correct_new_port_reader","correct_new_touch_response","correct_new_touch_response_1","correct_response","count_Finished_practice","count______sketchpad","count__inline_script","count__inline_script_1","count__one","count__one_1","count__one_2","count__one_2_1","count__sequence","count__sketchpad","count__sketchpad_1","count__three","count__three_1","count__three_1_1","count__two","count__two_1","count__two_1_1","count_experiment","count_fix_canvas","count_fix_trigger","count_get_stimuli","count_get_stimuli_1","count_get_stimuli_2","count_getting_started","count_initport","count_instructions","count_instructions_1","count_keyboard_response","count_keyboard_response_1","count_load_dlportioDLL","count_logger","count_logger_1","count_loop","count_new_fixation_dot","count_new_inline_script","count_new_inline_script_1","count_new_inline_script_2","count_new_joystick","count_new_joystick_1","count_new_joystick_2","count_new_joystick_3","count_new_joystick_3_1","count_new_keyboard_response","count_new_keyboard_response_1","count_new_parallel_port_trigger","count_new_parallel_port_trigger_1","count_new_parallel_port_trigger_1_1","count_new_parallel_port_trigger_1_2","count_new_parallel_port_trigger_2","count_new_parallel_port_trigger_init","count_new_port_reader","count_new_sketchpad","count_new_touch_response","count_new_touch_response_1","count_one","count_practice_instructions","count_practice_loop","count_practice_loop_1","count_practice_sequence","count_practice_sequence_1","count_practice_trials","count_practice_trials_1","count_response_canvas","count_response_canvas_1","count_response_processing","count_response_processing_1","count_response_processing_1_1","count_sequence","count_sketchpad","count_sketchpad_1","count_sketchpad_1_1","count_three","count_trial_trigger","count_trigger11","count_two","count_welcome","cursor_x","cursor_y","datetime","description","experiment_file","experiment_path","flanker_type","font_bold","font_family","font_italic","font_size","foreground","height","keyboard_backend","lexicality","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finished_practice","response______sketchpad","response__sketchpad","response__sketchpad_1","response_instructions","response_instructions_1","response_keyboard_response","response_keyboard_response_1","response_new_fixation_dot","response_new_joystick","response_new_joystick_1","response_new_joystick_2","response_new_joystick_3","response_new_joystick_3_1","response_new_keyboard_response","response_new_keyboard_response_1","response_new_port_reader","response_new_sketchpad","response_new_touch_response","response_new_touch_response_1","response_practice_instructions","response_time","response_time_Finished_practice","response_time______sketchpad","response_time__sketchpad","response_time__sketchpad_1","response_time_instructions","response_time_instructions_1","response_time_keyboard_response","response_time_keyboard_response_1","response_time_new_fixation_dot","response_time_new_joystick","response_time_new_joystick_1","response_time_new_joystick_2","response_time_new_joystick_3","response_time_new_joystick_3_1","response_time_new_keyboard_response","response_time_new_keyboard_response_1","response_time_new_port_reader","response_time_new_sketchpad","response_time_new_touch_response","response_time_new_touch_response_1","response_time_practice_instructions","response_time_welcome","response_welcome","sampler_backend","start","subject_nr","subject_parity","synth_backend","target","time_Finished_practice","time______sketchpad","time__inline_script","time__inline_script_1","time__one","time__one_1","time__one_2","time__one_2_1","time__sequence","time__sketchpad","time__sketchpad_1","time__three","time__three_1","time__three_1_1","time__two","time__two_1","time__two_1_1","time_experiment","time_fix_canvas","time_fix_trigger","time_get_stimuli","time_get_stimuli_1","time_get_stimuli_2","time_getting_started","time_initport","time_instructions","time_instructions_1","time_keyboard_response","time_keyboard_response_1","time_load_dlportioDLL","time_logger","time_logger_1","time_loop","time_new_fixation_dot","time_new_inline_script","time_new_inline_script_1","time_new_inline_script_2","time_new_joystick","time_new_joystick_1","time_new_joystick_2","time_new_joystick_3","time_new_joystick_3_1","time_new_keyboard_response","time_new_keyboard_response_1","time_new_parallel_port_trigger","time_new_parallel_port_trigger_1","time_new_parallel_port_trigger_1_1","time_new_parallel_port_trigger_1_2","time_new_parallel_port_trigger_2","time_new_parallel_port_trigger_init","time_new_port_reader","time_new_sketchpad","time_new_touch_response","time_new_touch_response_1","time_one","time_practice_instructions","time_practice_loop","time_practice_loop_1","time_practice_sequence","time_practice_sequence_1","time_practice_trials","time_practice_trials_1","time_response_canvas","time_response_canvas_1","time_response_processing","time_response_processing_1","time_response_processing_1_1","time_sequence","time_sketchpad","time_sketchpad_1","time_sketchpad_1_1","time_three","time_trial_trigger","time_trigger11","time_two","time_welcome","title","total_correct","total_response_time","total_responses","trigger_01","trigger_250","trigger_60","trigger_70","trigger_80","uniform_coordinates","width"
"84.6153846154","84.6153846154","678","678","#878787","no","xpyriment","legacy","legacy","0","2245819","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","0","NA","0","NA","0","0","NA","0","0","NA","0","0","NA","0","12","12","0","NA","0","NA","NA","NA","0","NA","NA","0","0","NA","0","NA","12","0","NA","NA","NA","0","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","12","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","521","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","521","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy","juif lard juif","2232926","NA","NA","NA","2247719","NA","2199165","NA","2246186","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2248569","2248569","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2250686","NA","2244280","NA","2249223","NA","NA","NA","NA","2249439","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2249962","NA","NA","NA","NA","NA","NA","NA","2248469","NA","NA","NA","New experiment","11","8822","13","2250686","2248569","2249273","2249439","2249972","no","1024"
"85.7142857143","85.7142857143","703","703","#878787","no","xpyriment","legacy","legacy","0","2252274","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","1","NA","0","NA","1","1","NA","1","0","NA","1","0","NA","0","13","13","0","NA","0","NA","NA","NA","0","NA","NA","0","1","NA","0","NA","13","0","NA","NA","NA","1","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","13","NA","NA","NA","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","1031","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","1031","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy","alon bube alon","2232926","NA","NA","NA","2247719","NA","2199165","NA","2252640","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2252741","2252741","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2255377","NA","2244280","NA","2253408","NA","NA","NA","NA","2253625","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2254657","NA","NA","NA","NA","NA","NA","NA","2252641","NA","NA","NA","New experiment","12","9853","14","2255377","2252741","2253458","2253624","2254664","no","1024"
"86.6666666667","86.6666666667","707","707","#878787","no","xpyriment","legacy","legacy","0","2256932","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","2","NA","0","NA","2","2","NA","2","0","NA","2","0","NA","0","14","14","0","NA","0","NA","NA","NA","0","NA","NA","0","2","NA","0","NA","14","0","NA","NA","NA","2","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","14","NA","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","related","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","764","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","764","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy","gine gine gine","2232926","NA","NA","NA","2247719","NA","2199165","NA","2257302","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2257403","2257403","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2259762","NA","2244280","NA","2258059","NA","NA","NA","NA","2258276","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2259041","NA","NA","NA","NA","NA","NA","NA","2257303","NA","NA","NA","New experiment","13","10617","15","2259762","2257403","2258109","2258276","2259049","no","1024"
"87.5","87.5","700","700","#878787","no","xpyriment","legacy","legacy","0","2261315","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","3","NA","0","NA","3","3","NA","3","0","NA","3","0","NA","0","15","15","0","NA","0","NA","NA","NA","0","NA","NA","0","3","NA","0","NA","15","0","NA","NA","NA","3","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","15","NA","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","587","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","587","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy"," peut ","2232926","NA","NA","NA","2247719","NA","2199165","NA","2261597","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2261698","2261698","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2263894","NA","2244280","NA","2262365","NA","NA","NA","NA","2262581","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2263169","NA","NA","NA","NA","NA","NA","NA","2261598","NA","NA","NA","New experiment","14","11204","16","2263894","2261698","2262415","2262581","2263180","no","1024"
"88.2352941176","88.2352941176","694","694","#878787","no","xpyriment","legacy","legacy","0","2265444","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","6","0","NA","NA","NA","4","NA","0","NA","4","4","NA","4","0","NA","4","0","NA","0","16","16","0","NA","0","NA","NA","NA","0","NA","NA","0","4","NA","0","NA","16","0","NA","NA","NA","4","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","16","NA","NA","NA","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","related","no","mono","no","18","#000000","768","legacy","word","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","6","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","6","6","NA","NA","NA","NA","NA","NA","NA","space","606","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","606","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy","clan clan clan","2232926","NA","NA","NA","2247719","NA","2199165","NA","2265811","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2265912","2265912","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2268118","NA","2244280","NA","2266577","NA","NA","NA","NA","2266793","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2267401","NA","NA","NA","NA","NA","NA","NA","2265812","NA","NA","NA","New experiment","15","11810","17","2268118","2265912","2266627","2266793","2267405","no","1024"
"88.8888888889","88.8888888889","688","688","#878787","no","xpyriment","legacy","legacy","0","2269663","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","5","NA","0","NA","5","5","NA","5","0","NA","5","0","NA","0","17","17","0","NA","0","NA","NA","NA","0","NA","NA","0","5","NA","0","NA","17","0","NA","NA","NA","5","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","17","NA","NA","NA","NA","NA","NA","NA","17","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","586","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","586","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy"," vour ","2232926","NA","NA","NA","2247719","NA","2199165","NA","2269945","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2270046","2270046","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2272237","NA","2244280","NA","2270707","NA","NA","NA","NA","2270925","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2271512","NA","NA","NA","NA","NA","NA","NA","2269946","NA","NA","NA","New experiment","16","12396","18","2272237","2270046","2270757","2270925","2271524","no","1024"
"89.4736842105","89.4736842105","684","684","#878787","no","xpyriment","legacy","legacy","0","2273809","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","6","NA","0","NA","6","6","NA","6","0","NA","6","0","NA","0","18","18","0","NA","0","NA","NA","NA","0","NA","NA","0","6","NA","0","NA","18","0","NA","NA","NA","6","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","18","NA","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","610","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","610","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy"," cuse ","2232926","NA","NA","NA","2247719","NA","2199165","NA","2274091","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2274192","2274192","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2276408","NA","2244280","NA","2274853","NA","NA","NA","NA","2275069","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2275680","NA","NA","NA","NA","NA","NA","NA","2274092","NA","NA","NA","New experiment","17","13006","19","2276408","2274192","2274903","2275069","2275696","no","1024"
"90","90","674","674","#878787","no","xpyriment","legacy","legacy","0","2277957","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","7","NA","0","NA","7","7","NA","7","0","NA","7","0","NA","0","19","19","0","NA","0","NA","NA","NA","0","NA","NA","0","7","NA","0","NA","19","0","NA","NA","NA","7","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","19","NA","NA","NA","NA","NA","NA","NA","19","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","492","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","492","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy","ucun iers ucun","2232926","NA","NA","NA","2247719","NA","2199165","NA","2278324","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2278426","2278426","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2280527","NA","2244280","NA","2279091","NA","NA","NA","NA","2279308","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2279801","NA","NA","NA","NA","NA","NA","NA","2278325","NA","NA","NA","New experiment","18","13498","20","2280527","2278426","2279141","2279307","2279814","no","1024"
"90.4761904762","90.4761904762","665","665","#878787","no","xpyriment","legacy","legacy","0","2282077","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","8","NA","0","NA","8","8","NA","8","0","NA","8","0","NA","0","20","20","0","NA","0","NA","NA","NA","0","NA","NA","0","8","NA","0","NA","20","0","NA","NA","NA","8","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","20","NA","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","unrelated","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","484","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","484","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy","sabe cofi sabe","2232926","NA","NA","NA","2247719","NA","2199165","NA","2282446","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2282547","2282547","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2284632","NA","2244280","NA","2283210","NA","NA","NA","NA","2283427","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2283913","NA","NA","NA","NA","NA","NA","NA","2282447","NA","NA","NA","New experiment","19","13982","21","2284632","2282547","2283260","2283427","2283920","no","1024"
"90.9090909091","90.9090909091","677","677","#878787","no","xpyriment","legacy","legacy","0","2286182","relative","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","5","0","NA","NA","NA","9","NA","0","NA","9","9","NA","9","0","NA","9","0","NA","0","21","21","0","NA","0","NA","NA","NA","0","NA","NA","0","9","NA","0","NA","21","0","NA","NA","NA","9","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","11","NA","NA","NA","0","NA","21","NA","NA","NA","NA","NA","NA","NA","21","NA","NA","NA","NA","NA","12/13/16 15:51:29","Default description","ERP_flankers.osexp","C:\Documents and Settings\lpc\Bureau\joshua et Claire\ERP flankers","no","no","mono","no","18","#000000","768","legacy","nonword","C:/Documents and Settings/lpc/Bureau/joshua et Claire/ERP flankers/subject-5.csv","xpyriment","Interactive Ising","3.0.7","0","5","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","space","921","11350","NA","NA","NA","NA","2183906","NA","NA","NA","NA","NA","921","488","NA","NA","NA","NA","NA","NA","NA","7455","NA","NA","legacy","experiment","5","odd","legacy"," insi ","2232926","NA","NA","NA","2247719","NA","2199165","NA","2286462","NA","NA","2246200","2197646","NA","2246960","2198405","NA","6248","2286563","2286563","2190167","NA","2244277","NA","NA","NA","6260","NA","NA","6249","2289084","NA","2244280","NA","2287222","NA","NA","NA","NA","2287438","2231713","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2190182","2199915","NA","2230684","NA","NA","NA","2190167","NA","2288360","NA","NA","NA","NA","NA","NA","NA","2286463","NA","NA","NA","New experiment","20","14903","22","2289084","2286563","2287272","2287438","2288371","no","1024"
